org_id,label,classification
3794,Niezależny,NATIONAL_POLITICAL_GROUP
3809,NDP,NATIONAL_POLITICAL_GROUP
3810,V,NATIONAL_POLITICAL_GROUP
3811,-,NATIONAL_POLITICAL_GROUP
3812,We Demand a Referendum,NATIONAL_POLITICAL_GROUP
3814,-,NATIONAL_POLITICAL_GROUP
3816,C.S.R.,NATIONAL_POLITICAL_GROUP
3818,UDI,NATIONAL_POLITICAL_GROUP
3822,-,NATIONAL_POLITICAL_GROUP
3823,Fratelli d'Italia,NATIONAL_POLITICAL_GROUP
3824,Artikel 50,NATIONAL_POLITICAL_GROUP
3825,PR/UDI,NATIONAL_POLITICAL_GROUP
3826,Ind.,NATIONAL_POLITICAL_GROUP
3828,-,NATIONAL_POLITICAL_GROUP
3829,Drassi,NATIONAL_POLITICAL_GROUP
3830,HSP AS,NATIONAL_POLITICAL_GROUP
3832,Alternative,NATIONAL_POLITICAL_GROUP
3835,BDP,NATIONAL_POLITICAL_GROUP
3836,Aralar,NATIONAL_POLITICAL_GROUP
3839,MoMa,NATIONAL_POLITICAL_GROUP
3840,An Independence Party,NATIONAL_POLITICAL_GROUP
3841,Popolari per l’Europa,NATIONAL_POLITICAL_GROUP
3842,Forza Italia,NATIONAL_POLITICAL_GROUP
3843,-,NATIONAL_POLITICAL_GROUP
3844,NCD,NATIONAL_POLITICAL_GROUP
3845,PRJG,NATIONAL_POLITICAL_GROUP
3887,PMP,NATIONAL_POLITICAL_GROUP
3888,REKOS,NATIONAL_POLITICAL_GROUP
3889,Io Cambio,NATIONAL_POLITICAL_GROUP
3890,Fratelli d'Italia - AN,NATIONAL_POLITICAL_GROUP
3891,Ind.,NATIONAL_POLITICAL_GROUP
3892,PC,NATIONAL_POLITICAL_GROUP
3893,Ind.,NATIONAL_POLITICAL_GROUP
3894,Vox,NATIONAL_POLITICAL_GROUP
3895,NFSB,NATIONAL_POLITICAL_GROUP
3896,NSi-KD,NATIONAL_POLITICAL_GROUP
3897,Fokus,NATIONAL_POLITICAL_GROUP
3898,SDS,NATIONAL_POLITICAL_GROUP
3899,AIFE,NATIONAL_POLITICAL_GROUP
3900,PNŢCD ,NATIONAL_POLITICAL_GROUP
3944,Nouvelle Donne,NATIONAL_POLITICAL_GROUP
3975,ÖVP,NATIONAL_POLITICAL_GROUP
3976,SPÖ,NATIONAL_POLITICAL_GROUP
3977,FPÖ,NATIONAL_POLITICAL_GROUP
3978,Die Grünen,NATIONAL_POLITICAL_GROUP
3981,NEOS,NATIONAL_POLITICAL_GROUP
3982,GROEN,NATIONAL_POLITICAL_GROUP
3983,Vlaams Belang,NATIONAL_POLITICAL_GROUP
3984,Open VLD,NATIONAL_POLITICAL_GROUP
3985,SP.A,NATIONAL_POLITICAL_GROUP
3986,N-VA,NATIONAL_POLITICAL_GROUP
3987,CD&V,NATIONAL_POLITICAL_GROUP
3988,MR,NATIONAL_POLITICAL_GROUP
3989,ECOLO,NATIONAL_POLITICAL_GROUP
3990,PS,NATIONAL_POLITICAL_GROUP
3991,cdH,NATIONAL_POLITICAL_GROUP
3992,CSP,NATIONAL_POLITICAL_GROUP
3993,GERB,NATIONAL_POLITICAL_GROUP
3994,BSP,NATIONAL_POLITICAL_GROUP
3995,DPS,NATIONAL_POLITICAL_GROUP
4000,DI.SY.,NATIONAL_POLITICAL_GROUP
4001,AKEL-ARISTERA-ND,NATIONAL_POLITICAL_GROUP
4002,DI.KO.,NATIONAL_POLITICAL_GROUP
4003,K.S. EDEK,NATIONAL_POLITICAL_GROUP
4004,ODS,NATIONAL_POLITICAL_GROUP
4005,ČSSD,NATIONAL_POLITICAL_GROUP
4006,KSČM,NATIONAL_POLITICAL_GROUP
4007,KDU-ČSL,NATIONAL_POLITICAL_GROUP
4008,CDU,NATIONAL_POLITICAL_GROUP
4009,SPD,NATIONAL_POLITICAL_GROUP
4010,GRÜNE.,NATIONAL_POLITICAL_GROUP
4011,FDP,NATIONAL_POLITICAL_GROUP
4012,DIE LINKE.,NATIONAL_POLITICAL_GROUP
4013,CSU,NATIONAL_POLITICAL_GROUP
4014,A,NATIONAL_POLITICAL_GROUP
4015,B,NATIONAL_POLITICAL_GROUP
4016,C,NATIONAL_POLITICAL_GROUP
4017,F,NATIONAL_POLITICAL_GROUP
4018,N,NATIONAL_POLITICAL_GROUP
4019,O,NATIONAL_POLITICAL_GROUP
4020,V,NATIONAL_POLITICAL_GROUP
4021,ER,NATIONAL_POLITICAL_GROUP
4022,IRL,NATIONAL_POLITICAL_GROUP
4023,SDE,NATIONAL_POLITICAL_GROUP
4024,PP,NATIONAL_POLITICAL_GROUP
4025,PSOE,NATIONAL_POLITICAL_GROUP
4026,IU,NATIONAL_POLITICAL_GROUP
4027,ICV,NATIONAL_POLITICAL_GROUP
4028,UPyD,NATIONAL_POLITICAL_GROUP
4029,CEU,NATIONAL_POLITICAL_GROUP
4030,ERC,NATIONAL_POLITICAL_GROUP
4031,Perus,NATIONAL_POLITICAL_GROUP
4033,VIHR,NATIONAL_POLITICAL_GROUP
4034,SDP,NATIONAL_POLITICAL_GROUP
4035,SFP,NATIONAL_POLITICAL_GROUP
4036,KESK,NATIONAL_POLITICAL_GROUP
4037,KOK,NATIONAL_POLITICAL_GROUP
4038,Europe Écologie,NATIONAL_POLITICAL_GROUP
4039,Front de Gauche,NATIONAL_POLITICAL_GROUP
4040,PS,NATIONAL_POLITICAL_GROUP
4041,UMP,NATIONAL_POLITICAL_GROUP
4042,FN,NATIONAL_POLITICAL_GROUP
4047,Cons.,NATIONAL_POLITICAL_GROUP
4048,GP,NATIONAL_POLITICAL_GROUP
4049,Lab.,NATIONAL_POLITICAL_GROUP
4050,LD,NATIONAL_POLITICAL_GROUP
4051,UKIP,NATIONAL_POLITICAL_GROUP
4055,N.D.,NATIONAL_POLITICAL_GROUP
4056,SYRIZA,NATIONAL_POLITICAL_GROUP
4057,XA,NATIONAL_POLITICAL_GROUP
4059,KKE,NATIONAL_POLITICAL_GROUP
4061,HDZ,NATIONAL_POLITICAL_GROUP
4062,HSP AS,NATIONAL_POLITICAL_GROUP
4063,SDP,NATIONAL_POLITICAL_GROUP
4064,HNS,NATIONAL_POLITICAL_GROUP
4066,MSZP,NATIONAL_POLITICAL_GROUP
4068,Fidesz-KDNP,NATIONAL_POLITICAL_GROUP
4069,Jobbik,NATIONAL_POLITICAL_GROUP
4070,Ind.,NATIONAL_POLITICAL_GROUP
4071,SF,NATIONAL_POLITICAL_GROUP
4073,FF,NATIONAL_POLITICAL_GROUP
4074,FG,NATIONAL_POLITICAL_GROUP
4077,FI,NATIONAL_POLITICAL_GROUP
4082,LN,NATIONAL_POLITICAL_GROUP
4083,M5S,NATIONAL_POLITICAL_GROUP
4084,UDC,NATIONAL_POLITICAL_GROUP
4085,PD,NATIONAL_POLITICAL_GROUP
4087,SVP,NATIONAL_POLITICAL_GROUP
4089,Lista Tsipras,NATIONAL_POLITICAL_GROUP
4090,LRLS,NATIONAL_POLITICAL_GROUP
4091,TS-LKD,NATIONAL_POLITICAL_GROUP
4092,DP,NATIONAL_POLITICAL_GROUP
4093,TT,NATIONAL_POLITICAL_GROUP
4094,LLRA,NATIONAL_POLITICAL_GROUP
4097,LVZS,NATIONAL_POLITICAL_GROUP
4098,LSAP,NATIONAL_POLITICAL_GROUP
4099,DP,NATIONAL_POLITICAL_GROUP
4100,CSV,NATIONAL_POLITICAL_GROUP
4101,Déi Gréng,NATIONAL_POLITICAL_GROUP
4103,TB/LNNK,NATIONAL_POLITICAL_GROUP
4104,Saskaņa SDP,NATIONAL_POLITICAL_GROUP
4106,LKS,NATIONAL_POLITICAL_GROUP
4107,V,NATIONAL_POLITICAL_GROUP
4110,PL,NATIONAL_POLITICAL_GROUP
4111,PN,NATIONAL_POLITICAL_GROUP
4112,VVD,NATIONAL_POLITICAL_GROUP
4113,PvdA,NATIONAL_POLITICAL_GROUP
4114,D66,NATIONAL_POLITICAL_GROUP
4115,GroenLinks,NATIONAL_POLITICAL_GROUP
4116,PvdD,NATIONAL_POLITICAL_GROUP
4117,PVV,NATIONAL_POLITICAL_GROUP
4118,CDA,NATIONAL_POLITICAL_GROUP
4120,ChristenUnie,NATIONAL_POLITICAL_GROUP
4121,SGP,NATIONAL_POLITICAL_GROUP
4123,SP,NATIONAL_POLITICAL_GROUP
4125,SLD-UP,NATIONAL_POLITICAL_GROUP
4126,PiS,NATIONAL_POLITICAL_GROUP
4128,PO,NATIONAL_POLITICAL_GROUP
4129,PSL,NATIONAL_POLITICAL_GROUP
4130,PSD,NATIONAL_POLITICAL_GROUP
4131,PP,NATIONAL_POLITICAL_GROUP
4132,PS,NATIONAL_POLITICAL_GROUP
4133,BE,NATIONAL_POLITICAL_GROUP
4135,PSD,NATIONAL_POLITICAL_GROUP
4136,PC,NATIONAL_POLITICAL_GROUP
4137,PD-L,NATIONAL_POLITICAL_GROUP
4138,PNL,NATIONAL_POLITICAL_GROUP
4139,PMP,NATIONAL_POLITICAL_GROUP
4140,UDMR,NATIONAL_POLITICAL_GROUP
4143,SAP,NATIONAL_POLITICAL_GROUP
4144,M,NATIONAL_POLITICAL_GROUP
4145,KD,NATIONAL_POLITICAL_GROUP
4146,FP,NATIONAL_POLITICAL_GROUP
4147,C,NATIONAL_POLITICAL_GROUP
4148,MP,NATIONAL_POLITICAL_GROUP
4150,V,NATIONAL_POLITICAL_GROUP
4152,SDS,NATIONAL_POLITICAL_GROUP
4153,NSi-KD,NATIONAL_POLITICAL_GROUP
4154,SD,NATIONAL_POLITICAL_GROUP
4156,DeSus,NATIONAL_POLITICAL_GROUP
4158,KDH,NATIONAL_POLITICAL_GROUP
4159,SMER-SD,NATIONAL_POLITICAL_GROUP
4162,SDKÚ-DS,NATIONAL_POLITICAL_GROUP
4163,SMK-MKP,NATIONAL_POLITICAL_GROUP
4164,DK,NATIONAL_POLITICAL_GROUP
4165,Együtt-PM,NATIONAL_POLITICAL_GROUP
4166,LMP,NATIONAL_POLITICAL_GROUP
4210,Sõltumatu,NATIONAL_POLITICAL_GROUP
4211,KE,NATIONAL_POLITICAL_GROUP
4212,TOP09/STAN,NATIONAL_POLITICAL_GROUP
4213,ANO 2011,NATIONAL_POLITICAL_GROUP
4214,Svobodní,NATIONAL_POLITICAL_GROUP
4216,VAS,NATIONAL_POLITICAL_GROUP
4217,ZZS,NATIONAL_POLITICAL_GROUP
4218,MPT,NATIONAL_POLITICAL_GROUP
4219,HSS,NATIONAL_POLITICAL_GROUP
4220,IDS-DDI,NATIONAL_POLITICAL_GROUP
4221,ORaH,NATIONAL_POLITICAL_GROUP
4222,LSDP,NATIONAL_POLITICAL_GROUP
4223,L'union pour les Outremer,NATIONAL_POLITICAL_GROUP
4224,Independent,NATIONAL_POLITICAL_GROUP
4225,Familien-Partei DE,NATIONAL_POLITICAL_GROUP
4226,Piratenpartei DE,NATIONAL_POLITICAL_GROUP
4227,ÖDP,NATIONAL_POLITICAL_GROUP
4228,AfD,NATIONAL_POLITICAL_GROUP
4229,NPD,NATIONAL_POLITICAL_GROUP
4230,Die PARTEI,NATIONAL_POLITICAL_GROUP
4231,DSB,NATIONAL_POLITICAL_GROUP
4232,BWC,NATIONAL_POLITICAL_GROUP
4233,VMRO,NATIONAL_POLITICAL_GROUP
4235,UP,NATIONAL_POLITICAL_GROUP
4237,SLD,NATIONAL_POLITICAL_GROUP
4238,Freie Wähler,NATIONAL_POLITICAL_GROUP
4239,Die Tierschutzpartei,NATIONAL_POLITICAL_GROUP
4240,Niezależny,NATIONAL_POLITICAL_GROUP
4241,NOVA,NATIONAL_POLITICAL_GROUP
4244,SaS,NATIONAL_POLITICAL_GROUP
4245,MOST - HÍD,NATIONAL_POLITICAL_GROUP
4246,OBYČAJNÍ ĽUDIA,NATIONAL_POLITICAL_GROUP
4247,Nova Esquerra Catalana,NATIONAL_POLITICAL_GROUP
4248,SNP,NATIONAL_POLITICAL_GROUP
4249,DUP,NATIONAL_POLITICAL_GROUP
4250,SF,NATIONAL_POLITICAL_GROUP
4251,UUP,NATIONAL_POLITICAL_GROUP
4253,Sverigedemokraterna,NATIONAL_POLITICAL_GROUP
4254,Feministiskt initiativ,NATIONAL_POLITICAL_GROUP
4255,PODEMOS,NATIONAL_POLITICAL_GROUP
4259,EH BILDU,NATIONAL_POLITICAL_GROUP
4260,COMPROMIS,NATIONAL_POLITICAL_GROUP
4263,CS,NATIONAL_POLITICAL_GROUP
4269,Independent Greeks,NATIONAL_POLITICAL_GROUP
4270,Verjamem!,NATIONAL_POLITICAL_GROUP
4271,PASOK - Olive Tree,NATIONAL_POLITICAL_GROUP
4272,The River,NATIONAL_POLITICAL_GROUP
4274,UNPR,NATIONAL_POLITICAL_GROUP
4276,UDI,NATIONAL_POLITICAL_GROUP
4277,PRG,NATIONAL_POLITICAL_GROUP
4278,RBM,NATIONAL_POLITICAL_GROUP
4279,s.e.,NATIONAL_POLITICAL_GROUP
4282,SLS,NATIONAL_POLITICAL_GROUP
4286,Plaid Cymru,NATIONAL_POLITICAL_GROUP
4862,PSC-PSOE,NATIONAL_POLITICAL_GROUP
4863,UDC,NATIONAL_POLITICAL_GROUP
4864,AGE,NATIONAL_POLITICAL_GROUP
4868,PCP,NATIONAL_POLITICAL_GROUP
4869,PR,NATIONAL_POLITICAL_GROUP
4871,FN/RBM,NATIONAL_POLITICAL_GROUP
4872,CDC,NATIONAL_POLITICAL_GROUP
4873,KDNP,NATIONAL_POLITICAL_GROUP
4874,KNP,NATIONAL_POLITICAL_GROUP
4875,Bezpartyjny,NATIONAL_POLITICAL_GROUP
4877,Ind.,NATIONAL_POLITICAL_GROUP
4878,LPUK,NATIONAL_POLITICAL_GROUP
4881,NC-UDI,NATIONAL_POLITICAL_GROUP
4882,PNV,NATIONAL_POLITICAL_GROUP
4883,MoDem,NATIONAL_POLITICAL_GROUP
4884,PR-UDI,NATIONAL_POLITICAL_GROUP
4886,Independent,NATIONAL_POLITICAL_GROUP
4887,Bezpartyjna,NATIONAL_POLITICAL_GROUP
4891,BDNC,NATIONAL_POLITICAL_GROUP
4893,Independent,NATIONAL_POLITICAL_GROUP
4894,SDP,NATIONAL_POLITICAL_GROUP
4895,-,NATIONAL_POLITICAL_GROUP
4896,Ind.,NATIONAL_POLITICAL_GROUP
4897,Nous Citoyens,NATIONAL_POLITICAL_GROUP
4898,HKS,NATIONAL_POLITICAL_GROUP
4901,Ind.,NATIONAL_POLITICAL_GROUP
4904,KORWiN,NATIONAL_POLITICAL_GROUP
4906,Independent,NATIONAL_POLITICAL_GROUP
4907,Les Républicains,NATIONAL_POLITICAL_GROUP
4909,Independiente,NATIONAL_POLITICAL_GROUP
4910,Darbo partija,NATIONAL_POLITICAL_GROUP
4911,PPU,NATIONAL_POLITICAL_GROUP
4913,FdL,NATIONAL_POLITICAL_GROUP
4914,ALFA,NATIONAL_POLITICAL_GROUP
4915,Génération Citoyens,NATIONAL_POLITICAL_GROUP
4916,Popular Unity,NATIONAL_POLITICAL_GROUP
4917,DCE,NATIONAL_POLITICAL_GROUP
4918,Independent,NATIONAL_POLITICAL_GROUP
4919,TI,NATIONAL_POLITICAL_GROUP
4920,Independent,NATIONAL_POLITICAL_GROUP
4921,PDR,NATIONAL_POLITICAL_GROUP
4922,Droite Indépendante,NATIONAL_POLITICAL_GROUP
4923,M25,NATIONAL_POLITICAL_GROUP
4924,Ind.,NATIONAL_POLITICAL_GROUP
4925,Conservatori e Riformisti,NATIONAL_POLITICAL_GROUP
4929,LFL,NATIONAL_POLITICAL_GROUP
4930,STAN,NATIONAL_POLITICAL_GROUP
4938,-,NATIONAL_POLITICAL_GROUP
4945,Independent,NATIONAL_POLITICAL_GROUP
4949,Ind.,NATIONAL_POLITICAL_GROUP
4950,EQUO,NATIONAL_POLITICAL_GROUP
4951,Independent,NATIONAL_POLITICAL_GROUP
4952,IGORJA,NATIONAL_POLITICAL_GROUP
4953,LKR,NATIONAL_POLITICAL_GROUP
5014,-,NATIONAL_POLITICAL_GROUP
5015,EM,NATIONAL_POLITICAL_GROUP
5016,AU,NATIONAL_POLITICAL_GROUP
5017,RBP,NATIONAL_POLITICAL_GROUP
5018,G-TAR,NATIONAL_POLITICAL_GROUP
5019,PDeCAT,NATIONAL_POLITICAL_GROUP
5020,Alternativa Popolare,NATIONAL_POLITICAL_GROUP
5021,Parti Radical,NATIONAL_POLITICAL_GROUP
5022,GLS,NATIONAL_POLITICAL_GROUP
5023,ALDE Romania,NATIONAL_POLITICAL_GROUP
5027,Les Patriotes,NATIONAL_POLITICAL_GROUP
5028,Wolność,NATIONAL_POLITICAL_GROUP
5029,Indépendant,NATIONAL_POLITICAL_GROUP
5030,Die blaue Partei,NATIONAL_POLITICAL_GROUP
5032,Genmouv,NATIONAL_POLITICAL_GROUP
5033,Agir,NATIONAL_POLITICAL_GROUP
5035,IXU,NATIONAL_POLITICAL_GROUP
5036,Ind.,NATIONAL_POLITICAL_GROUP
5040,Les radicaux de Gauche,NATIONAL_POLITICAL_GROUP
5042,MRad,NATIONAL_POLITICAL_GROUP
5046,BNG,NATIONAL_POLITICAL_GROUP
5050,-,NATIONAL_POLITICAL_GROUP
5051,MRSL,NATIONAL_POLITICAL_GROUP
5052,SI,NATIONAL_POLITICAL_GROUP
5053,-,NATIONAL_POLITICAL_GROUP
5056,DLF,NATIONAL_POLITICAL_GROUP
5057,RN,NATIONAL_POLITICAL_GROUP
5058,PP,NATIONAL_POLITICAL_GROUP
5060,PATRIOTIC,NATIONAL_POLITICAL_GROUP
5061,-,NATIONAL_POLITICAL_GROUP
5068,-,NATIONAL_POLITICAL_GROUP
5071,PLUS,NATIONAL_POLITICAL_GROUP
5072,PROR,NATIONAL_POLITICAL_GROUP
5073,BREX,NATIONAL_POLITICAL_GROUP
5074,HLAS,NATIONAL_POLITICAL_GROUP
5075,PPROD,NATIONAL_POLITICAL_GROUP
5076,-,NATIONAL_POLITICAL_GROUP
5077,Independent,NATIONAL_POLITICAL_GROUP
5078,F. Verdi,NATIONAL_POLITICAL_GROUP
5079,Change UK,NATIONAL_POLITICAL_GROUP
5080,+Europa ,NATIONAL_POLITICAL_GROUP
5162,ÖVP,NATIONAL_POLITICAL_GROUP
5163,SPÖ,NATIONAL_POLITICAL_GROUP
5164,FPÖ,NATIONAL_POLITICAL_GROUP
5165,Die Grünen,NATIONAL_POLITICAL_GROUP
5168,NEOS,NATIONAL_POLITICAL_GROUP
5169,GROEN,NATIONAL_POLITICAL_GROUP
5170,Vlaams Belang,NATIONAL_POLITICAL_GROUP
5171,Open VLD,NATIONAL_POLITICAL_GROUP
5172,SP.A,NATIONAL_POLITICAL_GROUP
5173,N-VA,NATIONAL_POLITICAL_GROUP
5174,CD&V,NATIONAL_POLITICAL_GROUP
5175,MR,NATIONAL_POLITICAL_GROUP
5176,ECOLO,NATIONAL_POLITICAL_GROUP
5177,PS,NATIONAL_POLITICAL_GROUP
5178,cdH,NATIONAL_POLITICAL_GROUP
5179,CSP,NATIONAL_POLITICAL_GROUP
5180,GERB,NATIONAL_POLITICAL_GROUP
5181,BSP,NATIONAL_POLITICAL_GROUP
5182,DPS,NATIONAL_POLITICAL_GROUP
5187,DI.SY.,NATIONAL_POLITICAL_GROUP
5188,AKEL-ARISTERA-ND,NATIONAL_POLITICAL_GROUP
5189,DI.KO.,NATIONAL_POLITICAL_GROUP
5190,K.S. EDEK,NATIONAL_POLITICAL_GROUP
5191,ODS,NATIONAL_POLITICAL_GROUP
5192,ČSSD,NATIONAL_POLITICAL_GROUP
5193,KSČM,NATIONAL_POLITICAL_GROUP
5194,KDU-ČSL,NATIONAL_POLITICAL_GROUP
5195,CDU,NATIONAL_POLITICAL_GROUP
5196,SPD,NATIONAL_POLITICAL_GROUP
5197,GRÜNE.,NATIONAL_POLITICAL_GROUP
5198,FDP,NATIONAL_POLITICAL_GROUP
5199,DIE LINKE.,NATIONAL_POLITICAL_GROUP
5200,CSU,NATIONAL_POLITICAL_GROUP
5201,A,NATIONAL_POLITICAL_GROUP
5202,B,NATIONAL_POLITICAL_GROUP
5203,C,NATIONAL_POLITICAL_GROUP
5204,F,NATIONAL_POLITICAL_GROUP
5205,N,NATIONAL_POLITICAL_GROUP
5206,O,NATIONAL_POLITICAL_GROUP
5207,V,NATIONAL_POLITICAL_GROUP
5208,ER,NATIONAL_POLITICAL_GROUP
5209,IRL,NATIONAL_POLITICAL_GROUP
5210,SDE,NATIONAL_POLITICAL_GROUP
5211,PP,NATIONAL_POLITICAL_GROUP
5212,PSOE,NATIONAL_POLITICAL_GROUP
5213,IU,NATIONAL_POLITICAL_GROUP
5214,ICV,NATIONAL_POLITICAL_GROUP
5215,UPyD,NATIONAL_POLITICAL_GROUP
5216,CEUS,NATIONAL_POLITICAL_GROUP
5217,ERC,NATIONAL_POLITICAL_GROUP
5218,Perus,NATIONAL_POLITICAL_GROUP
5220,VIHR,NATIONAL_POLITICAL_GROUP
5221,SDP,NATIONAL_POLITICAL_GROUP
5222,SFP,NATIONAL_POLITICAL_GROUP
5223,KESK,NATIONAL_POLITICAL_GROUP
5224,KOK,NATIONAL_POLITICAL_GROUP
5225,Europe Écologie,NATIONAL_POLITICAL_GROUP
5226,Front de Gauche,NATIONAL_POLITICAL_GROUP
5227,PS,NATIONAL_POLITICAL_GROUP
5228,FN,NATIONAL_POLITICAL_GROUP
5233,Cons.,NATIONAL_POLITICAL_GROUP
5234,GP,NATIONAL_POLITICAL_GROUP
5235,Lab.,NATIONAL_POLITICAL_GROUP
5236,LD,NATIONAL_POLITICAL_GROUP
5237,UKIP,NATIONAL_POLITICAL_GROUP
5241,N.D.,NATIONAL_POLITICAL_GROUP
5242,SYRIZA,NATIONAL_POLITICAL_GROUP
5243,XA,NATIONAL_POLITICAL_GROUP
5245,KKE,NATIONAL_POLITICAL_GROUP
5247,HDZ,NATIONAL_POLITICAL_GROUP
5248,HSP AS,NATIONAL_POLITICAL_GROUP
5249,SDP,NATIONAL_POLITICAL_GROUP
5250,HNS,NATIONAL_POLITICAL_GROUP
5252,MSZP,NATIONAL_POLITICAL_GROUP
5253,Fidesz-KDNP,NATIONAL_POLITICAL_GROUP
5254,Jobbik,NATIONAL_POLITICAL_GROUP
5255,Ind.,NATIONAL_POLITICAL_GROUP
5256,SF,NATIONAL_POLITICAL_GROUP
5258,FF,NATIONAL_POLITICAL_GROUP
5259,FG,NATIONAL_POLITICAL_GROUP
5260,GP,NATIONAL_POLITICAL_GROUP
5262,FI,NATIONAL_POLITICAL_GROUP
5267,LN,NATIONAL_POLITICAL_GROUP
5268,M5S,NATIONAL_POLITICAL_GROUP
5269,UDC,NATIONAL_POLITICAL_GROUP
5270,PD,NATIONAL_POLITICAL_GROUP
5272,SVP,NATIONAL_POLITICAL_GROUP
5274,Lista Tsipras,NATIONAL_POLITICAL_GROUP
5275,LRLS,NATIONAL_POLITICAL_GROUP
5276,TS-LKD,NATIONAL_POLITICAL_GROUP
5278,TT,NATIONAL_POLITICAL_GROUP
5279,LLRA,NATIONAL_POLITICAL_GROUP
5282,LVZS,NATIONAL_POLITICAL_GROUP
5283,LSAP,NATIONAL_POLITICAL_GROUP
5284,DP,NATIONAL_POLITICAL_GROUP
5285,CSV,NATIONAL_POLITICAL_GROUP
5286,Déi Gréng,NATIONAL_POLITICAL_GROUP
5288,TB/LNNK,NATIONAL_POLITICAL_GROUP
5289,Saskaņa SDP,NATIONAL_POLITICAL_GROUP
5291,LKS,NATIONAL_POLITICAL_GROUP
5292,V,NATIONAL_POLITICAL_GROUP
5295,PL,NATIONAL_POLITICAL_GROUP
5296,PN,NATIONAL_POLITICAL_GROUP
5297,VVD,NATIONAL_POLITICAL_GROUP
5298,PvdA,NATIONAL_POLITICAL_GROUP
5299,D66,NATIONAL_POLITICAL_GROUP
5300,GroenLinks,NATIONAL_POLITICAL_GROUP
5301,PvdD,NATIONAL_POLITICAL_GROUP
5302,PVV,NATIONAL_POLITICAL_GROUP
5303,CDA,NATIONAL_POLITICAL_GROUP
5305,ChristenUnie,NATIONAL_POLITICAL_GROUP
5306,SGP,NATIONAL_POLITICAL_GROUP
5308,SP,NATIONAL_POLITICAL_GROUP
5309,SPZZ,NATIONAL_POLITICAL_GROUP
5310,SLD-UP,NATIONAL_POLITICAL_GROUP
5311,PiS,NATIONAL_POLITICAL_GROUP
5313,PO,NATIONAL_POLITICAL_GROUP
5314,PSL,NATIONAL_POLITICAL_GROUP
5315,PSD,NATIONAL_POLITICAL_GROUP
5316,PP,NATIONAL_POLITICAL_GROUP
5317,PS,NATIONAL_POLITICAL_GROUP
5318,BE,NATIONAL_POLITICAL_GROUP
5320,PSD,NATIONAL_POLITICAL_GROUP
5321,PC,NATIONAL_POLITICAL_GROUP
5322,PD-L,NATIONAL_POLITICAL_GROUP
5323,PNL,NATIONAL_POLITICAL_GROUP
5324,PMP,NATIONAL_POLITICAL_GROUP
5325,UDMR,NATIONAL_POLITICAL_GROUP
5328,S,NATIONAL_POLITICAL_GROUP
5329,M,NATIONAL_POLITICAL_GROUP
5330,KD,NATIONAL_POLITICAL_GROUP
5331,FP,NATIONAL_POLITICAL_GROUP
5332,C,NATIONAL_POLITICAL_GROUP
5333,MP,NATIONAL_POLITICAL_GROUP
5335,V,NATIONAL_POLITICAL_GROUP
5337,SDS,NATIONAL_POLITICAL_GROUP
5338,NSi-KD,NATIONAL_POLITICAL_GROUP
5339,SD,NATIONAL_POLITICAL_GROUP
5341,DeSus,NATIONAL_POLITICAL_GROUP
5343,KDH,NATIONAL_POLITICAL_GROUP
5344,SMER-SD,NATIONAL_POLITICAL_GROUP
5347,SDKÚ-DS,NATIONAL_POLITICAL_GROUP
5348,SMK-MKP,NATIONAL_POLITICAL_GROUP
5349,DK,NATIONAL_POLITICAL_GROUP
5350,Párbeszéd,NATIONAL_POLITICAL_GROUP
5351,LMP,NATIONAL_POLITICAL_GROUP
5352,Sõltumatu,NATIONAL_POLITICAL_GROUP
5353,KE,NATIONAL_POLITICAL_GROUP
5354,TOP09/STAN,NATIONAL_POLITICAL_GROUP
5355,ANO 2011,NATIONAL_POLITICAL_GROUP
5356,Svobodní,NATIONAL_POLITICAL_GROUP
5357,VAS,NATIONAL_POLITICAL_GROUP
5358,ZZS,NATIONAL_POLITICAL_GROUP
5359,MPT,NATIONAL_POLITICAL_GROUP
5360,HSS,NATIONAL_POLITICAL_GROUP
5361,IDS-DDI,NATIONAL_POLITICAL_GROUP
5362,ORaH,NATIONAL_POLITICAL_GROUP
5363,LSDP,NATIONAL_POLITICAL_GROUP
5364,L'union pour les Outremer,NATIONAL_POLITICAL_GROUP
5365,Independent,NATIONAL_POLITICAL_GROUP
5366,Familien-Partei DE,NATIONAL_POLITICAL_GROUP
5367,Piratenpartei DE,NATIONAL_POLITICAL_GROUP
5368,ÖDP,NATIONAL_POLITICAL_GROUP
5369,AfD,NATIONAL_POLITICAL_GROUP
5370,NPD,NATIONAL_POLITICAL_GROUP
5371,Die PARTEI,NATIONAL_POLITICAL_GROUP
5372,DSB,NATIONAL_POLITICAL_GROUP
5373,BWC,NATIONAL_POLITICAL_GROUP
5374,VMRO,NATIONAL_POLITICAL_GROUP
5376,UP,NATIONAL_POLITICAL_GROUP
5378,SLD,NATIONAL_POLITICAL_GROUP
5379,Freie Wähler,NATIONAL_POLITICAL_GROUP
5380,Die Tierschutzpartei,NATIONAL_POLITICAL_GROUP
5381,Niezależny,NATIONAL_POLITICAL_GROUP
5382,NOVA,NATIONAL_POLITICAL_GROUP
5384,SaS,NATIONAL_POLITICAL_GROUP
5385,MOST - HÍD,NATIONAL_POLITICAL_GROUP
5386,OBYČAJNÍ ĽUDIA,NATIONAL_POLITICAL_GROUP
5387,Nova Esquerra Catalana,NATIONAL_POLITICAL_GROUP
